#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	BCW_2035	Typhimurium var. 5-	PDT000194829.1	2017-03-17T14:42:36Z	USA: Maryland	chicken breast	environmental/other	PDS000026710.249	9	37	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,blaCMY-2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SAMN02367848	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	GCA_002033165.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2010	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE	FDA	3.6.7	2020-03-20.1	COMBINED	PRJNA203445		103232	111	5030715						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.9.0			1620419	MXJD	MXJD00000000.1
Salmonella enterica	SEN82	Typhimurium	PDT000518032.1	2019-06-04T03:39:03Z	USA: West Virginia		environmental/other	PDS000026710.249	32	43	chicken	aph(3')-Ia=COMPLETE,blaCMY-2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SAMN11662127	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_005938475.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE		asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA543125		23744	497	4740914						28901		Contig	aph(3')-Ia=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	CLC NGS Cell v. April-2019			90371	VCQE	VCQE00000000.1
Salmonella enterica	SEN53	Typhimurium	PDT000518033.1	2019-06-04T03:40:00Z	USA: West Virginia		environmental/other	PDS000026710.249	46	59	chicken	aph(3')-Ia=COMPLETE,blaCMY-2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SAMN11662130	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_005938515.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE		asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA543125		19912	577	4912152						28901		Contig	aph(3')-Ia=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	CLC NGS Cell v. April-2019			90371	VCQH	VCQH00000000.1
Salmonella enterica	SEN97	Typhimurium	PDT000518036.1	2019-06-04T03:40:24Z	USA: West Virginia		environmental/other	PDS000026710.249	16	28	chicken	aph(3')-Ia=COMPLETE,blaCMY-2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SAMN11662128	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_005938535.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE		asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA543125		34813	279	4729717						28901		Contig	aph(3')-Ia=COMPLETE,blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	CLC NGS Cell v. April-2019			90371	VCQF	VCQF00000000.1
Salmonella enterica	PNCS015504	Typhimurium	PDT000703736.1	2020-03-04T02:18:45Z	Canada	meat	environmental/other	PDS000026710.249	5	22	Chicken	sul2=COMPLETE,tet(A)=COMPLETE	SAMN14247288	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_011277985.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2011-02-14	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		128355	77	5024343	PAIRED	ILLUMINA	SRR11233688	NML	2020-03-04T01:28:28Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			90371	AAPSSU	AAPSSU000000000.1
Salmonella enterica	BCMOA-B-TMB-04	Reading	PDT000807505.1	2020-08-10T11:39:56Z	Canada: British Columbia	Poultry	clinical	PDS000001887.521	5	5	Gallus gallus		SAMN15661673	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Reading	GCA_014122105.1			sinH=HMM	2018	asr=HMM,golS=COMPLETE,golT=COMPLETE	British Columbia Ministry of Agriculture	3.8.4	2020-07-16.2	COMBINED	PRJNA649825	49.04 N 122.25 W	310038	54	4614613						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. JULY-2019			165302	JACHSY	JACHSY000000000.1
Salmonella enterica	BCMOA-B-TMB-03	Reading	PDT000807506.1	2020-08-10T11:40:21Z	Canada: British Columbia	Poultry	clinical	PDS000001887.521	0	0	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SAMN15661672	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Reading	GCA_014122125.1			sinH=HMM	2018	asr=HMM,golS=COMPLETE,golT=COMPLETE	British Columbia Ministry of Agriculture	3.8.4	2020-07-16.2	COMBINED	PRJNA649825	49.04 N 122.25 W	245731	51	4636469						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. JULY-2019			165302	JACHSZ	JACHSZ000000000.1
Salmonella enterica	CHS4	Enteritidis	PDT000010673.2	2012-12-31T21:18:00Z	China:Jilin	chicken	clinical	PDS000074468.7	21	9	Gallus gallus	tet(B)=COMPLETE	SAMN01041153	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis str. CHS4	GCA_000330005.1			sinH=PARTIAL		asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.8.4	2020-09-30.1	COMBINED	PRJNA62795		181298	65	4685804						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	Newbler v. 2.6			984213	ALHC	ALHC00000000.1
Salmonella enterica	CFSAN026632	Enteritidis	PDT000047974.3	2015-02-10T17:09:48Z	Belgium	broiler chicken	environmental/other	PDS000074468.7	14	11	Gallus gallus		SAMN03165678	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_003870955.1				2012	asr=HMM,golS=COMPLETE,golT=COMPLETE	CODA-CERVA	3.6.7	2020-01-06.1	COMBINED	PRJNA259341		289955	35	4736846	PAIRED	ILLUMINA	SRR1763807	CFSAN	2015-01-16T17:53:13Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			149539	RSMT	RSMT00000000.1
Salmonella enterica	BCW_2682	Enteritidis	PDT000197450.1	2017-03-22T15:37:55Z	Turkey	Chicken meat	environmental/other	PDS000074468.7	0	0	Gallus gallus	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,sul1=COMPLETE	SAMN02368561	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_002065725.1				2006	asr=HMM,golS=COMPLETE,golT=COMPLETE,qacEdelta1=COMPLETE	Technical University Of Denmark	3.8.4	2020-06-11.1	COMBINED	PRJNA203445		295627	36	4805531						28901		Contig	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE	SPAdes v. 3.9.0			149539	MYCZ	MYCZ00000000.1
Salmonella enterica	s25pp	Enteritidis	PDT000204782.1	2017-04-21T20:02:14Z	Colombia	carcasses from chicken farm	environmental/other	PDS000074468.7	7	36	chicken		SAMN06283410	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_002105275.1				2010	asr=HMM,golS=COMPLETE,golT=COMPLETE	Pilar Donado	3.8.4	2020-06-11.1	COMBINED	PRJNA369273	5.02 N 73.94 W	85016	126	4701562						28901		Scaffold	mdsA=COMPLETE,mdsB=COMPLETE	Assembler DTU v. 1.0			149539	MUNA	MUNA00000000.1
Salmonella enterica	6203	Enteritidis	PDT000871449.1	2020-10-28T08:57:45Z	Germany	stool	clinical	PDS000074468.7	12	13	Gallus gallus		SAMN14646588	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_015024135.1		salmonellosis	sinH=PARTIAL	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	489957	26	4709721						28901		Scaffold	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			149539	JABBJV	JABBJV000000000.1
Salmonella enterica	6204	Enteritidis	PDT000871450.1	2020-10-28T08:57:49Z	Germany	stool	clinical	PDS000074468.7	7	7	Gallus gallus		SAMN14646589	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_015024145.1		salmonellosis	sinH=PARTIAL	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	489961	28	4708816						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			149539	JABBJU	JABBJU000000000.1
Salmonella enterica	6193	Enteritidis	PDT000871454.1	2020-10-28T09:03:25Z	Germany	stool	clinical	PDS000074468.7	20	20	Gallus gallus		SAMN14646586	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_015024465.1		salmonellosis	sinH=PARTIAL	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	489965	29	4710626						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			149539	JABBJX	JABBJX000000000.1
Salmonella enterica	6206	Enteritidis	PDT000871456.1	2020-10-28T09:03:41Z	Germany	stool	clinical	PDS000074468.7	17	17	Gallus gallus		SAMN14646590	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_015024495.1		salmonellosis	sinH=PARTIAL	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	489982	20	4707420						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			149539	JABBJT	JABBJT000000000.1
Salmonella enterica	PNCS015433	4,[5],12:i:-	PDT000703689.1	2020-03-04T02:18:24Z	Canada	Organ	clinical				Chicken		SAMN14246932	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011282225.1			sinH=HMM	2000-07-13	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		145607	69	4880322	PAIRED	ILLUMINA	SRR11233292	NML	2020-03-04T00:25:29Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPSZM	AAPSZM000000000.1
Salmonella enterica	SI67	Indiana	PDT000720712.1	2020-04-06T13:39:44Z	China:Shanghai	Chicken product	environmental/other				chicken	aac(3)-IVa=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA5=COMPLETE,aph(4)-Ia=COMPLETE,arr-3=COMPLETE,blaCTX-M-14=COMPLETE,blaOXA-1=COMPLETE,bleO=COMPLETE,catB3=COMPLETE,cmlA1=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,parC_S80R=POINT,sul1=COMPLETE,sul2=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE	SAMN14450151	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Indiana	GCA_012053905.1			astA=COMPLETE,sinH=COMPLETE	2011-11-22	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=HMM,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,qacEdelta1=COMPLETE,qacL=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	Shanghai Municipal Center for Disease Control and Prevention	3.9.3	2020-11-09.1	COMBINED	PRJNA615288	31.23 N 121.47 E	4817294	2	5072601						28901		Complete Genome	aac(3)-IVa=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA5=COMPLETE,aph(4)-Ia=COMPLETE,arr-3=COMPLETE,blaCTX-M-14=COMPLETE,blaOXA-1=COMPLETE,bleO=COMPLETE,catB3=COMPLETE,cmlA1=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80R=POINT,sul1=COMPLETE,sul2=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE	Unicycler v. 0.4.8			286783		
Salmonella enterica	CFSAN031273		PDT000495864.1	2019-04-26T22:54:20Z	Tanzania:Morogoro-Tanzania	feces	clinical				Poultry		SAMN03576807	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_005903425.1				2013-06-06	asr=HMM,golS=COMPLETE,golT=COMPLETE	Sokoine Univ. Ag.	3.6.7	2020-01-06.1	COMBINED	PRJNA275961		40015	188	4674170	PAIRED	ILLUMINA	SRR8980101	CFSAN	2019-04-26T21:58:12Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			59201	AAEASZ	AAEASZ000000000.1
Salmonella enterica	SA627		PDT000545522.1	2019-07-17T03:18:30Z	Brazil:Sao Paulo	Ceca	environmental/other				Gallus gallus		SAMN09738063	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_007050655.1			sinH=HMM	2008	asr=HMM,golS=COMPLETE,golT=COMPLETE	Claudete Astolfi-Ferreira	3.8.4	2020-07-16.2	COMBINED	PRJNA483415	23.5687542 S 46.7426489 W	279635	35	4976234						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	A5 v. SEP-2017			59201	QRCQ	QRCQ00000000.1
Salmonella enterica	DTU2016_1370_PRJproj1048_Salmonella_monofasisk_F14_1004_1	Monophasic variant of S. Typhimurium	PDT000263099.2	2017-11-13T20:37:36Z	Denmark		environmental/other	PDS000076482.3	0	5	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE	SAMEA104151213	PDG000000002.2044	Salmonella enterica	GCA_011125515.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		282114	58	4915245	PAIRED	ILLUMINA	ERR2023521	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:55Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE	SKESA v. 2.2			28901	DAATZS	DAATZS000000000.1
Salmonella enterica	DTU2016_1371_PRJproj1048_Salmonella_monofasisk_F14_1004_2	Monophasic variant of S. Typhimurium	PDT000263100.2	2017-11-13T20:37:36Z	Denmark		environmental/other	PDS000076482.3	0	4	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE	SAMEA104151214	PDG000000002.2044	Salmonella enterica	GCA_010652265.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		271790	59	4915953	PAIRED	ILLUMINA	ERR2023522	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:55Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE	SKESA v. 2.2			28901	DAASWY	DAASWY000000000.1
Salmonella enterica	DTU2016_1380_PRJproj1048_Salmonella_monofasisk_F14_1239_6	Monophasic variant of S. Typhimurium	PDT000263109.2	2017-11-13T20:37:39Z	Denmark		environmental/other	PDS000076482.3	2	4	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMEA104151223	PDG000000002.2044	Salmonella enterica	GCA_010768295.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		271790	61	4953032	PAIRED	ILLUMINA	ERR2023531	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:55Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			28901	DAATNL	DAATNL000000000.1
Salmonella enterica	DTU2016_1392_PRJproj1048_Salmonella_monofasisk_F14_1592_1	Monophasic variant of S. Typhimurium	PDT000263121.2	2017-11-13T20:37:42Z	Denmark		environmental/other	PDS000076482.3	4	2	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMEA104151235	PDG000000002.2044	Salmonella enterica	GCA_010472705.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		271790	60	4949957	PAIRED	ILLUMINA	ERR2023543	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:55Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			28901	DAARQU	DAARQU000000000.1
Salmonella enterica	DTU2016_1403_PRJproj1048_Salmonella_monofasisk_F14_186_1_1	Monophasic variant of S. Typhimurium	PDT000263132.2	2017-11-13T20:37:45Z	Denmark		environmental/other	PDS000076482.3	0	5	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMEA104151246	PDG000000002.2044	Salmonella enterica	GCA_010415085.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		271152	65	4949164	PAIRED	ILLUMINA	ERR2023554	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:55Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			28901	DAARHS	DAARHS000000000.1
Salmonella enterica	DTU2016_1420_PRJproj1048_Salmonella_monofasisk_F14_469_1_1	Monophasic variant of S. Typhimurium	PDT000263149.2	2017-11-13T20:37:49Z	Denmark		environmental/other	PDS000076482.3	0	5	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMEA104151263	PDG000000002.2044	Salmonella enterica	GCA_010654325.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		282835	66	4955904	PAIRED	ILLUMINA	ERR2023571	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:56Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			28901	DAASXP	DAASXP000000000.1
Salmonella enterica	DTU2016_1425_PRJproj1048_Salmonella_monofasisk_F14_703_1	Monophasic variant of S. Typhimurium	PDT000263154.2	2017-11-13T20:37:50Z	Denmark		environmental/other	PDS000076482.3	0	5	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMEA104151268	PDG000000002.2044	Salmonella enterica	GCA_010473345.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		278112	61	4951193	PAIRED	ILLUMINA	ERR2023576	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:56Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			28901	DAARRA	DAARRA000000000.1
Salmonella enterica	DTU2016_1427_PRJproj1048_Salmonella_monofasisk_F14_708_1	Monophasic variant of S. Typhimurium	PDT000263156.2	2017-11-13T20:37:51Z	Denmark		environmental/other	PDS000076482.3	1	6	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMEA104151270	PDG000000002.2044	Salmonella enterica	GCA_010504095.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		238813	66	4952524	PAIRED	ILLUMINA	ERR2023578	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:56Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			28901	DAARUO	DAARUO000000000.1
