#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	FSIS12033001	Schwarzengrund	PDT000836891.1	2020-09-15T23:27:18Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000002218.446	10	14	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL	SAMN16171003	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Schwarzengrund	GCA_014600415.1			iucA=COMPLETE,iutA=COMPLETE,sinH=HMM,tsh=COMPLETE	2020	arsC=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.4	2020-07-16.2	COMBINED	PRJNA292666		183277	76	4958889	PAIRED	ILLUMINA	SRR12646289	USDA-FSIS	2020-09-15T22:14:08Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			340190	AAWDJH	AAWDJH000000000.1
Salmonella enterica	FSIS22029347	Salmonella enterica subsp. enterica serovar Schwarzengrund	PDT000853751.1	2020-10-03T19:19:30Z	USA:MS	chicken carcass	environmental/other		PDS000002218.446	12	18	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL	SAMN16357112	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Schwarzengrund	GCA_015153615.1			iucA=COMPLETE,iutA=COMPLETE,sinH=COMPLETE,tsh=COMPLETE	2020	arsC=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.28	2020-09-30.1	COMBINED	PRJNA242847		141574	99	4975709	PAIRED	ILLUMINA	SRR12768289	USDA-FSIS	2020-10-03T18:55:33Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			340190	AAWXOJ	AAWXOJ000000000.1
Salmonella enterica	FSIS22029509	Salmonella enterica subsp. enterica serovar Schwarzengrund	PDT000878307.1	2020-11-04T04:24:01Z	USA:MS	raw intact chicken	environmental/other		PDS000002218.446	8	16	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL	SAMN16656944	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Schwarzengrund	GCA_015226145.1			iucA=COMPLETE,iutA=COMPLETE,sinH=COMPLETE,tsh=COMPLETE	2020	arsC=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.28	2020-09-30.1	COMBINED	PRJNA242847		58372	195	4913875	PAIRED	ILLUMINA	SRR12976474	USDA-FSIS	2020-11-04T03:47:49Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			340190	AAXAPM	AAXAPM000000000.1
Salmonella enterica	FSIS22029593	Salmonella enterica subsp. enterica serovar Schwarzengrund	PDT000883282.1	2020-11-08T19:24:19Z	USA:MS	comminuted chicken	environmental/other		PDS000002218.446	11	20	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL	SAMN16705062	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Schwarzengrund				iucA=COMPLETE,iutA=COMPLETE,sinH=COMPLETE,tsh=COMPLETE	2020	golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.8.28	2020-09-30.1	NUCLEOTIDE	PRJNA242847		134575	114	4975752	PAIRED	ILLUMINA	SRR13006138	USDA-FSIS	2020-11-08T18:04:14Z	28901			aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,mdsA=COMPLETE,mdsB=COMPLETE				340190		
Salmonella enterica	FSIS1701399	Mbandaka	PDT000218511.2	2017-06-14T19:32:30Z	USA:MS	comminuted chicken	environmental/other		PDS000026950.249	26	36		SAMN07237077	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Mbandaka	GCA_010588885.1			sinH=HMM	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		337540	32	4724978	PAIRED	ILLUMINA	SRR5683227	USDA-FSIS	2017-06-14T17:58:18Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			192954	AAODKE	AAODKE000000000.1
Salmonella enterica	FSIS11814502	Muenchen	PDT000388773.1	2018-10-04T22:41:47Z	USA:MS	chicken carcass	environmental/other		PDS000054718.94	3	0		SAMN10177764	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Muenchen	GCA_007325655.1				2018	asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		153835	62	4712535	PAIRED	ILLUMINA	SRR7965861	USDA-FSIS	2018-10-04T21:51:14Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			596	AAHQMB	AAHQMB000000000.1
Salmonella enterica	SAL-18-VL-NY-MS-0007	Newport	PDT000458786.1	2019-02-04T20:59:10Z	USA:MS	Intestine (Bos taurus)	environmental/other		PDS000054718.94	2	2		SAMN10751884	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Newport	GCA_006214265.1				2018-04-27	asr=HMM,golS=COMPLETE,golT=COMPLETE	MS	3.6.7	2020-01-06.1	COMBINED	PRJNA324570		151813	51	4720018	PAIRED	ILLUMINA	SRR8526931	CFSAN	2019-02-04T17:10:11Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			108619	AAEXBM	AAEXBM000000000.1
Salmonella enterica	FSIS11923778	Muenchen	PDT000591983.1	2019-09-24T02:28:30Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000054718.94	3	3		SAMN12821565	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Muenchen	GCA_008713175.1				2019	asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA292666		71058	128	4821766	PAIRED	ILLUMINA	SRR10165169	USDA-FSIS	2019-09-24T01:48:39Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			596	AALBVO	AALBVO000000000.1
Salmonella enterica	FSIS11923784	Muenchen	PDT000592017.1	2019-09-24T02:28:35Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000054718.94	2	2		SAMN12821571	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Muenchen	GCA_008714795.1				2019	asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA292666		142795	67	4713951	PAIRED	ILLUMINA	SRR10165275	USDA-FSIS	2019-09-24T01:48:40Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			596	AALBWU	AALBWU000000000.1
Salmonella enterica	FSIS12029318	Berta	PDT000710408.1	2020-03-19T13:52:04Z	USA:MS	animal-swine-market swine	environmental/other		PDS000026549.289	3	3		SAMN14398713	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Berta	GCA_011733805.1			sinH=HMM	2020	asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		93143	106	4828573	PAIRED	ILLUMINA	SRR11347198	USDA-FSIS	2020-03-19T05:08:01Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28142	AAQUGY	AAQUGY000000000.1
Salmonella enterica	FSIS1702129	Typhimurium	PDT000221641.2	2017-06-29T05:46:17Z	USA:MS	raw intact chicken	environmental/other		PDS000026710.252	2	20	sul2=COMPLETE,tet(A)=COMPLETE	SAMN07291011	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_009335135.1			ybtP=COMPLETE,ybtQ=COMPLETE	2017	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		213980	60	4956552	PAIRED	ILLUMINA	SRR5766664	USDA-FSIS	2017-06-28T22:18:18Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			90371	AAMLRQ	AAMLRQ000000000.1
Salmonella enterica	FSIS21720674	Typhimurium	PDT000268824.2	2017-12-05T02:43:37Z	USA:MS	comminuted chicken	environmental/other		PDS000026710.252	12	22	aac(3)-VIa=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SAMN08130135	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_009521935.1			sinH=HMM	2017	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE,qacEdelta1=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		206053	71	5012712	PAIRED	ILLUMINA	SRR6345363	USDA-FSIS	2017-12-05T01:35:19Z	28901		Contig	aac(3)-VIa=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			90371	AAMWPE	AAMWPE000000000.1
Salmonella enterica	FSIS11807227	Typhimurium	PDT000284877.2	2018-02-05T21:03:22Z	USA:MS	raw intact chicken	environmental/other		PDS000026710.252	0	27	sul2=COMPLETE,tet(A)=COMPLETE	SAMN08458098	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_010870985.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2018	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		117334	92	5105752	PAIRED	ILLUMINA	SRR6671375	USDA-FSIS	2018-02-05T15:51:13Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			90371	AAOVMA	AAOVMA000000000.1
Salmonella enterica	FSIS11811218	Typhimurium	PDT000340622.1	2018-07-03T01:16:29Z	USA:MS	comminuted chicken	environmental/other		PDS000026710.252	8	25	sul2=COMPLETE,tet(A)=COMPLETE	SAMN09534908	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_008543395.1			ybtP=COMPLETE,ybtQ=COMPLETE	2018	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		50238	157	4929993	PAIRED	ILLUMINA	SRR7465637	USDA-FSIS	2018-07-02T22:35:11Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			90371	AAKSGF	AAKSGF000000000.1
Salmonella enterica	FSIS22028696	Salmonella enterica subsp. enterica serovar Typhimurium	PDT000796097.1	2020-07-24T19:15:01Z	USA:MS	comminuted chicken	environmental/other		PDS000026710.252	21	31	sul2=COMPLETE,tet(A)=COMPLETE	SAMN15639522	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_013718745.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2020	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merP=HMM,merR=COMPLETE	USDA-FSIS	3.8.4	2020-07-16.2	COMBINED	PRJNA242847		208660	58	5059289	PAIRED	ILLUMINA	SRR12317068	USDA-FSIS	2020-07-24T18:18:48Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			90371	AAUJJN	AAUJJN000000000.1
Salmonella enterica	FSIS1700025	Kentucky	PDT000201679.2	2017-04-13T20:10:55Z	USA:MS	raw intact chicken	environmental/other		PDS000032513.319	6	11	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN06701835	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009199985.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		99477	118	4984404	PAIRED	ILLUMINA	SRR5441631	USDA-FSIS	2017-04-13T18:21:27Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMESV	AAMESV000000000.1
Salmonella enterica	FSIS1702296	Kentucky	PDT000221660.2	2017-06-29T05:46:21Z	USA:MS	chicken carcass	environmental/other		PDS000032513.319	3	76	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07291223	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009335295.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		260220	69	4918893	PAIRED	ILLUMINA	SRR5767262	USDA-FSIS	2017-06-29T02:19:12Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMLSE	AAMLSE000000000.1
Salmonella enterica	FSIS1702929	Kentucky	PDT000226512.2	2017-07-24T20:39:18Z	USA:MS	chicken carcass	environmental/other		PDS000032513.319	7	15	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07410369	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009395585.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		148266	84	5033600	PAIRED	ILLUMINA	SRR5862658	USDA-FSIS	2017-07-24T19:58:40Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMPCX	AAMPCX000000000.1
Salmonella enterica	FSIS1703214	Kentucky	PDT000230570.2	2017-08-02T18:39:46Z	USA:MS	raw intact chicken	environmental/other		PDS000032513.319	14	71	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07440316	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009432035.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		97697	118	4977546	PAIRED	ILLUMINA	SRR5890298	USDA-FSIS	2017-08-02T17:42:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMRBQ	AAMRBQ000000000.1
Salmonella enterica	FSIS21720026	Kentucky	PDT000235383.2	2017-08-23T03:24:48Z	USA:MS	chicken carcass	environmental/other		PDS000032513.319	4	7	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07532221	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009473165.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		139535	91	4990982	PAIRED	ILLUMINA	SRR5955188	USDA-FSIS	2017-08-22T23:26:15Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMSQC	AAMSQC000000000.1
Salmonella enterica	FSIS1703835	Kentucky	PDT000236969.2	2017-08-27T18:37:24Z	USA:MS	chicken carcass	environmental/other		PDS000032513.319	4	7	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07563027	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009477465.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		97715	98	4995014	PAIRED	ILLUMINA	SRR5980399	USDA-FSIS	2017-08-27T18:00:36Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMSYR	AAMSYR000000000.1
Salmonella enterica	FSIS11704283	Kentucky	PDT000240776.2	2017-09-15T23:32:35Z	USA:MS	raw intact chicken	environmental/other		PDS000032513.319	7	15	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07656070	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009503495.1			cvaC=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,mchF=COMPLETE,sinH=HMM	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		81477	134	4985664	PAIRED	ILLUMINA	SRR6042793	USDA-FSIS	2017-09-15T21:14:10Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMTWP	AAMTWP000000000.1
Salmonella enterica	FSIS11704418	Kentucky	PDT000245650.2	2017-09-28T16:43:27Z	USA:MS	raw intact chicken	environmental/other		PDS000032513.319	11	19	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07714835	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009553685.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		97398	108	4995505	PAIRED	ILLUMINA	SRR6113323	USDA-FSIS	2017-09-28T15:23:12Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMXPA	AAMXPA000000000.1
Salmonella enterica	FSIS11704439	Kentucky	PDT000245651.2	2017-09-28T16:43:27Z	USA:MS	raw intact chicken	environmental/other		PDS000032513.319	26	33	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07714842	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009553795.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		92352	139	4991793	PAIRED	ILLUMINA	SRR6113324	USDA-FSIS	2017-09-28T15:24:14Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMXOY	AAMXOY000000000.1
Salmonella enterica	FSIS11704935	Kentucky	PDT000260802.2	2017-11-03T19:42:35Z	USA:MS	chicken carcass	environmental/other		PDS000032513.319	7	14	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN07975092	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009536275.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		141463	88	4990700	PAIRED	ILLUMINA	SRR6253559	USDA-FSIS	2017-11-03T19:27:11Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AAMVUP	AAMVUP000000000.1
Salmonella enterica	FSIS21720755	Kentucky	PDT000272343.2	2017-12-14T17:43:15Z	USA:MS	raw intact chicken	environmental/other		PDS000032513.319	4	12	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,tet(B)=COMPLETE	SAMN08176731	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Kentucky	GCA_009589085.1			cvaC=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iutA=COMPLETE,mchF=COMPLETE	2017	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		106890	103	5029138	PAIRED	ILLUMINA	SRR6375863	USDA-FSIS	2017-12-14T16:51:17Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			192955	AANAGJ	AANAGJ000000000.1
